offset,offset_hex,value,value_hex,count,frequency,varying_global,group_counts 
1497,0x05D9,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1509,0x05E5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1509,0x05E5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1515,0x05EB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1515,0x05EB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1515,0x05EB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1561,0x0619,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1561,0x0619,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1573,0x0625,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1573,0x0625,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1579,0x062B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1579,0x062B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1579,0x062B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1625,0x0659,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1625,0x0659,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1637,0x0665,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1637,0x0665,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1643,0x066B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1643,0x066B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1643,0x066B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1689,0x0699,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1689,0x0699,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1701,0x06A5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1701,0x06A5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1707,0x06AB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1707,0x06AB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1707,0x06AB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1753,0x06D9,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1753,0x06D9,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1765,0x06E5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1765,0x06E5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1771,0x06EB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1771,0x06EB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1771,0x06EB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1817,0x0719,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1817,0x0719,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1829,0x0725,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1829,0x0725,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1835,0x072B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1835,0x072B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1835,0x072B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1881,0x0759,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1881,0x0759,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1893,0x0765,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1893,0x0765,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1899,0x076B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1899,0x076B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1899,0x076B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1945,0x0799,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1945,0x0799,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1957,0x07A5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1957,0x07A5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1963,0x07AB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
1963,0x07AB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
1963,0x07AB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2009,0x07D9,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2009,0x07D9,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2021,0x07E5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2021,0x07E5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2027,0x07EB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2027,0x07EB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2027,0x07EB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2073,0x0819,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2073,0x0819,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2085,0x0825,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2085,0x0825,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2091,0x082B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2091,0x082B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2091,0x082B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2137,0x0859,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2137,0x0859,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2149,0x0865,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2149,0x0865,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2155,0x086B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2155,0x086B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2155,0x086B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2201,0x0899,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2201,0x0899,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2213,0x08A5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2213,0x08A5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2219,0x08AB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2219,0x08AB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2219,0x08AB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2265,0x08D9,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2265,0x08D9,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2277,0x08E5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2277,0x08E5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2283,0x08EB,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2283,0x08EB,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2283,0x08EB,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2329,0x0919,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2329,0x0919,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2341,0x0925,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2341,0x0925,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2347,0x092B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2347,0x092B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2347,0x092B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2393,0x0959,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2393,0x0959,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2405,0x0965,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2405,0x0965,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2411,0x096B,12,0x0C,12,0.857143,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:6;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2411,0x096B,66,0x42,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2411,0x096B,107,0x6B,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2457,0x0999,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2457,0x0999,1,0x01,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
2469,0x09A5,0,0x00,13,0.928571,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:7;R,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1;R,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:4;R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,:,...:1"
2469,0x09A5,2,0x02,1,0.071429,true,"R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:,...:1"
